Urban,268.6124968,12.41773302
Urban,267.3558929,22.38200026
Urban,267.3288899,21.37838881
Urban,271.0102988,11.28693483
Urban,270.5850015,10.17176932
Urban,270.5579985,9.168157871
Urban,270.5314456,8.181273278
Urban,271.687624,7.077425696
Urban,272.8442524,5.990304973
Urban,272.8172494,4.986693522
Urban,273.975003,3.941389942
Urban,275.1323065,2.879359505
Urban,275.1055735,1.885784169
Urban,281.1721058,0.686394549
Urban,295.2207373,0.221914398
Urban,309.2886567,0.474299568
Urban,316.0693025,3.77855936
Urban,314.2556011,2.482040383
Urban,314.2285981,1.478428932
Urban,319.1638462,8.604570285
Urban,319.9725217,7.17809759
Urban,317.9145074,6.245958363
Urban,316.6993725,5.158587611
Urban,322.1885502,12.83829271
Urban,321.6109179,11.40378113
Urban,321.5839149,10.40016968
Urban,322.7457939,9.508195631
Urban,324.6433683,15.92540826
Urban,324.0666906,14.5263779
Urban,324.0464384,13.77366931
Urban,317.7614904,0.558826811
Urban,331.8075502,8.394030238
Urban,332.1680403,7.100528262
Urban,332.1410373,6.096916812
Urban,331.5187682,12.35267818
Urban,332.2748521,11.07036911
Urban,332.2478491,10.06675766
Urban,329.8565836,9.34167714
Urban,333.2983408,5.034886374
Urban,333.2713378,4.031274924
Urban,333.2443348,3.027663474
Urban,335.5909704,2.093997291
Urban,332.3768635,14.86179014
Urban,332.3498605,13.85817869
Urban,339.3307493,0.850018239
Urban,349.2327353,4.697383617
Urban,347.4839161,3.36370079
Urban,347.4569131,2.36008934
Urban,352.057549,8.068598265
Urban,349.9513151,6.918408038
Urban,349.5342688,6.109901587
Urban,348.131763,0.996925462
Urban,353.9452274,12.11459444
Urban,353.615172,10.86632145
Urban,352.4040875,9.929492416
Urban,352.3838352,9.176783828
Urban,356.5451098,20.59327037
Urban,356.2124104,19.24672709
Urban,356.1854074,18.24311564
Urban,356.1584044,17.23950419
Urban,356.1314014,16.23589274
Urban,356.1048484,15.24900814
Urban,354.8917387,14.23690825
Urban,355.2626549,13.33091181
Urban,359.2378463,23.95285525
Urban,358.6741838,22.59234862
Urban,356.2790178,21.722302
Urban,361.7876295,28.12088756
Urban,361.1625101,26.92485474
Urban,359.9503005,25.94620856
Urban,358.7452916,25.2351921
Urban,365.3139961,31.36626045
Urban,364.0945857,30.11998455
Urban,364.187521,29.16656618
Urban,367.8522575,35.15058865
Urban,367.2752389,33.73888643
Urban,367.2482359,32.73527498
Urban,370.3017568,38.04002316
Urban,369.7242609,36.61058033
Urban,377.2140569,31.64111776
Urban,376.668532,30.25512456
Urban,376.641529,29.25151311
Urban,375.9011968,28.18091922
Urban,377.9928041,35.39875826
Urban,377.9594254,34.15818299
Urban,377.9324224,33.15457154
Urban,380.6168205,27.14435411
Urban,380.11704,26.19923666
Urban,381.2740434,25.12605498
Urban,381.2470405,24.12244353
Urban,381.2200375,23.11883208
Urban,381.1930345,22.11522063
Urban,381.1660315,21.11160918
Urban,380.289827,20.02825673
Urban,378.0659372,38.1168726
Urban,378.0389342,37.11326115
Urban,383.8743322,18.92811671
Urban,384.2936645,17.72276857
Urban,395.0003177,30.87037344
Urban,393.2506234,29.50416617
Urban,393.2236204,28.50055472
Urban,393.1966174,27.49694327
Urban,393.1713021,26.55605753
Urban,391.9559797,25.46171726
Urban,391.9289767,24.45810581
Urban,391.9019737,23.45449436
Urban,391.8727204,22.36724862
Urban,390.6628361,21.47502454
Urban,390.6358331,20.47141309
Urban,397.2309217,34.19436514
Urban,396.9014289,32.96700071
Urban,395.6966451,32.26434768
Urban,391.7924615,19.38429236
Urban,401.2005517,40.49147721
Urban,399.4370104,39.05582687
Urban,399.4100074,38.05221542
Urban,399.3830044,37.04860397
Urban,398.1706823,36.06577608
Urban,396.965786,35.35894134
Urban,403.6283668,42.57498131
Urban,403.0549622,41.29760082
Urban,407.8697469,43.94651998
Urban,414.2229524,40.10931608
Urban,414.3658433,42.9714742
Urban,413.7398988,41.74477548
Urban,414.8417711,38.62255376
Urban,415.2085618,37.56322779
Urban,417.1595285,36.61558088
Urban,417.1325255,35.61196943
Urban,416.3908431,34.49119497
Urban,419.6802584,33.33739184
Urban,419.4131538,32.22503082
Urban,419.3861508,31.22141937
Urban,418.9687294,30.39897387
Urban,423.5608465,28.96971396
Urban,424.0385424,27.83473078
Urban,424.0115394,26.83111933
Urban,423.9845364,25.82750788
Urban,423.1088677,24.76406836
Urban,426.9538662,23.5511162
Urban,426.2621643,22.32905688
